id_aluno,nome,cpf,data_nascimento,sexo,id_turma,codigo_segmento,segmento,serie,turno,status,ano_letivo
ALU00753,Eduardo Santos Martins,000.753.271-00,2011-02-26,M,TURMA034,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00754,João Rocha Rocha,000.754.278-00,2011-01-25,M,TURMA034,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00755,Fernanda Barbosa Dias,000.755.285-00,2014-08-11,M,TURMA034,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00756,Camila Pereira Santos,000.756.292-00,2011-01-08,M,TURMA034,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00757,Camila Silva Barbosa,000.757.299-00,2014-03-18,M,TURMA034,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00758,Valentina Gomes Rocha,000.758.306-00,2014-06-05,M,TURMA034,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00759,Bruno Gomes Martins,000.759.313-00,2012-05-24,F,TURMA034,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00760,Lucas Martins Gomes,000.760.320-00,2013-10-20,F,TURMA034,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00761,Mateus Souza Souza,000.761.327-00,2013-09-14,M,TURMA035,FII,Ensino Fundamental II,9º Ano,Manhã,Ativo,2026
ALU00762,Bruno Fernandes Dias,000.762.334-00,2013-12-16,F,TURMA035,FII,Ensino Fundamental II,9º Ano,Manhã,Ativo,2026
ALU00763,Beatriz Martins Souza,000.763.341-00,2011-12-27,F,TURMA035,FII,Ensino Fundamental II,9º Ano,Manhã,Ativo,2026
ALU00764,João Ramos Lima,000.764.348-00,2011-07-07,M,TURMA035,FII,Ensino Fundamental II,9º Ano,Manhã,Ativo,2026
ALU00765,Ana Almeida Gomes,000.765.355-00,2012-12-29,M,TURMA035,FII,Ensino Fundamental II,9º Ano,Manhã,Ativo,2026
ALU00766,Valentina Costa Barbosa,000.766.362-00,2011-03-13,M,TURMA035,FII,Ensino Fundamental II,9º Ano,Manhã,Ativo,2026
ALU00767,Ana Costa Carvalho,000.767.369-00,2014-11-24,F,TURMA035,FII,Ensino Fundamental II,9º Ano,Manhã,Ativo,2026
ALU00768,Larissa Lima Carvalho,000.768.376-00,2011-05-01,F,TURMA035,FII,Ensino Fundamental II,9º Ano,Manhã,Ativo,2026
ALU00769,Carlos Gomes Souza,000.769.383-00,2012-05-19,F,TURMA035,FII,Ensino Fundamental II,9º Ano,Manhã,Ativo,2026
ALU00770,Thiago Lima Rocha,000.770.390-00,2012-05-21,F,TURMA035,FII,Ensino Fundamental II,9º Ano,Manhã,Ativo,2026
ALU00771,Julia Costa Rocha,000.771.397-00,2014-10-15,M,TURMA035,FII,Ensino Fundamental II,9º Ano,Manhã,Ativo,2026
ALU00772,Thiago Costa Ramos,000.772.404-00,2014-12-23,F,TURMA035,FII,Ensino Fundamental II,9º Ano,Manhã,Ativo,2026
ALU00773,Helena Ramos Mendes,000.773.411-00,2012-10-28,M,TURMA035,FII,Ensino Fundamental II,9º Ano,Manhã,Ativo,2026
ALU00774,Beatriz Oliveira Carvalho,000.774.418-00,2014-10-06,F,TURMA035,FII,Ensino Fundamental II,9º Ano,Manhã,Ativo,2026
ALU00775,Mateus Carvalho Silva,000.775.425-00,2011-03-15,F,TURMA035,FII,Ensino Fundamental II,9º Ano,Manhã,Ativo,2026
ALU00776,Camila Oliveira Nascimento,000.776.432-00,2012-04-14,M,TURMA035,FII,Ensino Fundamental II,9º Ano,Manhã,Ativo,2026
ALU00777,Thiago Carvalho Lima,000.777.439-00,2013-08-13,M,TURMA035,FII,Ensino Fundamental II,9º Ano,Manhã,Ativo,2026
ALU00778,João Pereira Mendes,000.778.446-00,2013-07-16,M,TURMA035,FII,Ensino Fundamental II,9º Ano,Manhã,Ativo,2026
ALU00779,Miguel Costa Martins,000.779.453-00,2013-05-30,M,TURMA035,FII,Ensino Fundamental II,9º Ano,Manhã,Ativo,2026
ALU00780,Carlos Gomes Almeida,000.780.460-00,2011-04-16,M,TURMA035,FII,Ensino Fundamental II,9º Ano,Manhã,Ativo,2026
ALU00781,Daniel Rocha Rocha,000.781.467-00,2014-01-20,F,TURMA035,FII,Ensino Fundamental II,9º Ano,Manhã,Ativo,2026
ALU00782,Lucas Fernandes Souza,000.782.474-00,2011-02-20,M,TURMA035,FII,Ensino Fundamental II,9º Ano,Manhã,Ativo,2026
ALU00783,Miguel Costa Ramos,000.783.481-00,2012-10-31,M,TURMA035,FII,Ensino Fundamental II,9º Ano,Manhã,Ativo,2026
ALU00784,Mateus Pereira Barbosa,000.784.488-00,2011-01-11,M,TURMA035,FII,Ensino Fundamental II,9º Ano,Manhã,Ativo,2026
ALU00785,Helena Silva Costa,000.785.495-00,2012-11-06,F,TURMA035,FII,Ensino Fundamental II,9º Ano,Manhã,Ativo,2026
ALU00786,Miguel Lima Moreira,000.786.502-00,2013-03-09,M,TURMA035,FII,Ensino Fundamental II,9º Ano,Manhã,Ativo,2026
ALU00787,Daniel Oliveira Nascimento,000.787.509-00,2013-08-09,M,TURMA035,FII,Ensino Fundamental II,9º Ano,Manhã,Ativo,2026
ALU00788,Vinicius Martins Barbosa,000.788.516-00,2014-08-23,F,TURMA035,FII,Ensino Fundamental II,9º Ano,Manhã,Ativo,2026
ALU00789,Valentina Nascimento Fernandes,000.789.523-00,2012-11-10,F,TURMA036,FII,Ensino Fundamental II,8º Ano,Tarde,Ativo,2026
ALU00790,Vinicius Martins Dias,000.790.530-00,2012-02-09,F,TURMA036,FII,Ensino Fundamental II,8º Ano,Tarde,Ativo,2026
ALU00791,João Souza Ramos,000.791.537-00,2014-12-30,M,TURMA036,FII,Ensino Fundamental II,8º Ano,Tarde,Ativo,2026
ALU00792,Eduardo Gomes Ramos,000.792.544-00,2011-05-17,F,TURMA036,FII,Ensino Fundamental II,8º Ano,Tarde,Ativo,2026
ALU00793,Daniel Santos Silva,000.793.551-00,2013-06-08,M,TURMA036,FII,Ensino Fundamental II,8º Ano,Tarde,Ativo,2026
ALU00794,Daniel Fernandes Almeida,000.794.558-00,2013-07-27,F,TURMA036,FII,Ensino Fundamental II,8º Ano,Tarde,Ativo,2026
ALU00795,Mariana Martins Barbosa,000.795.565-00,2011-04-27,M,TURMA036,FII,Ensino Fundamental II,8º Ano,Tarde,Ativo,2026
ALU00796,Valentina Oliveira Lima,000.796.572-00,2012-08-09,F,TURMA036,FII,Ensino Fundamental II,8º Ano,Tarde,Ativo,2026
ALU00797,Helena Almeida Costa,000.797.579-00,2011-09-14,F,TURMA036,FII,Ensino Fundamental II,8º Ano,Tarde,Ativo,2026
ALU00798,Rafael Almeida Almeida,000.798.586-00,2014-08-01,M,TURMA036,FII,Ensino Fundamental II,8º Ano,Tarde,Ativo,2026
ALU00799,Thiago Dias Carvalho,000.799.593-00,2012-03-29,F,TURMA036,FII,Ensino Fundamental II,8º Ano,Tarde,Ativo,2026
ALU00800,Carlos Lima Oliveira,000.800.600-00,2011-08-05,M,TURMA036,FII,Ensino Fundamental II,8º Ano,Tarde,Ativo,2026
ALU00801,Carlos Costa Silva,000.801.607-00,2012-09-21,F,TURMA036,FII,Ensino Fundamental II,8º Ano,Tarde,Ativo,2026
ALU00802,Miguel Moreira Martins,000.802.614-00,2014-05-15,M,TURMA036,FII,Ensino Fundamental II,8º Ano,Tarde,Ativo,2026
ALU00803,Ana Carvalho Mendes,000.803.621-00,2012-05-30,M,TURMA036,FII,Ensino Fundamental II,8º Ano,Tarde,Ativo,2026
ALU00804,Miguel Almeida Fernandes,000.804.628-00,2014-12-24,F,TURMA036,FII,Ensino Fundamental II,8º Ano,Tarde,Ativo,2026
ALU00805,Mateus Pereira Dias,000.805.635-00,2014-03-15,F,TURMA036,FII,Ensino Fundamental II,8º Ano,Tarde,Ativo,2026
ALU00806,Helena Dias Martins,000.806.642-00,2013-08-04,F,TURMA036,FII,Ensino Fundamental II,8º Ano,Tarde,Ativo,2026
ALU00807,Beatriz Carvalho Almeida,000.807.649-00,2013-06-25,M,TURMA036,FII,Ensino Fundamental II,8º Ano,Tarde,Ativo,2026
ALU00808,Isabela Souza Silva,000.808.656-00,2012-04-08,M,TURMA036,FII,Ensino Fundamental II,8º Ano,Tarde,Ativo,2026
ALU00809,Mariana Carvalho Rocha,000.809.663-00,2011-03-10,F,TURMA036,FII,Ensino Fundamental II,8º Ano,Tarde,Ativo,2026
ALU00810,João Gomes Souza,000.810.670-00,2014-11-04,F,TURMA037,FII,Ensino Fundamental II,8º Ano,Tarde,Ativo,2026
ALU00811,Ana Carvalho Souza,000.811.677-00,2013-01-25,M,TURMA037,FII,Ensino Fundamental II,8º Ano,Tarde,Ativo,2026
ALU00812,Ana Ramos Lima,000.812.684-00,2013-08-13,F,TURMA037,FII,Ensino Fundamental II,8º Ano,Tarde,Ativo,2026
ALU00813,Bruno Gomes Dias,000.813.691-00,2012-04-27,M,TURMA037,FII,Ensino Fundamental II,8º Ano,Tarde,Ativo,2026
ALU00814,Sofia Rocha Ramos,000.814.698-00,2013-05-09,M,TURMA037,FII,Ensino Fundamental II,8º Ano,Tarde,Ativo,2026
ALU00815,Julia Costa Rocha,000.815.705-00,2011-08-08,M,TURMA037,FII,Ensino Fundamental II,8º Ano,Tarde,Ativo,2026
ALU00816,João Almeida Martins,000.816.712-00,2011-06-18,F,TURMA037,FII,Ensino Fundamental II,8º Ano,Tarde,Ativo,2026
ALU00817,Bruno Dias Oliveira,000.817.719-00,2012-01-25,F,TURMA037,FII,Ensino Fundamental II,8º Ano,Tarde,Ativo,2026
ALU00818,Larissa Dias Santos,000.818.726-00,2012-06-12,F,TURMA037,FII,Ensino Fundamental II,8º Ano,Tarde,Ativo,2026
ALU00819,Mariana Nascimento Carvalho,000.819.733-00,2012-10-22,M,TURMA037,FII,Ensino Fundamental II,8º Ano,Tarde,Ativo,2026
ALU00820,Miguel Dias Costa,000.820.740-00,2013-11-16,M,TURMA037,FII,Ensino Fundamental II,8º Ano,Tarde,Ativo,2026
ALU00821,Sofia Dias Santos,000.821.747-00,2011-12-14,F,TURMA037,FII,Ensino Fundamental II,8º Ano,Tarde,Ativo,2026
ALU00822,João Carvalho Silva,000.822.754-00,2011-01-14,F,TURMA037,FII,Ensino Fundamental II,8º Ano,Tarde,Ativo,2026
ALU00823,Fernanda Souza Lima,000.823.761-00,2013-03-26,F,TURMA037,FII,Ensino Fundamental II,8º Ano,Tarde,Ativo,2026
ALU00824,Isabela Barbosa Lima,000.824.768-00,2013-09-15,F,TURMA037,FII,Ensino Fundamental II,8º Ano,Tarde,Ativo,2026
ALU00825,Miguel Ramos Gomes,000.825.775-00,2011-02-17,F,TURMA037,FII,Ensino Fundamental II,8º Ano,Tarde,Ativo,2026
ALU00826,Isabela Souza Fernandes,000.826.782-00,2014-08-17,F,TURMA037,FII,Ensino Fundamental II,8º Ano,Tarde,Ativo,2026
ALU00827,Gabriel Pereira Fernandes,000.827.789-00,2012-04-03,F,TURMA037,FII,Ensino Fundamental II,8º Ano,Tarde,Ativo,2026
ALU00828,Thiago Barbosa Gomes,000.828.796-00,2011-01-31,F,TURMA037,FII,Ensino Fundamental II,8º Ano,Tarde,Ativo,2026
ALU00829,Gabriel Barbosa Lima,000.829.803-00,2014-01-16,F,TURMA037,FII,Ensino Fundamental II,8º Ano,Tarde,Ativo,2026
ALU00830,Camila Mendes Moreira,000.830.810-00,2011-06-15,M,TURMA037,FII,Ensino Fundamental II,8º Ano,Tarde,Ativo,2026
ALU00831,Julia Pereira Nascimento,000.831.817-00,2011-05-27,F,TURMA037,FII,Ensino Fundamental II,8º Ano,Tarde,Ativo,2026
ALU00832,Beatriz Mendes Barbosa,000.832.824-00,2014-09-29,M,TURMA038,FII,Ensino Fundamental II,9º Ano,Tarde,Ativo,2026
ALU00833,Sofia Lima Lima,000.833.831-00,2011-08-18,F,TURMA038,FII,Ensino Fundamental II,9º Ano,Tarde,Ativo,2026
ALU00834,Carlos Barbosa Oliveira,000.834.838-00,2012-10-10,M,TURMA038,FII,Ensino Fundamental II,9º Ano,Tarde,Ativo,2026
ALU00835,Gabriel Barbosa Fernandes,000.835.845-00,2014-09-28,M,TURMA038,FII,Ensino Fundamental II,9º Ano,Tarde,Ativo,2026
ALU00836,Fernanda Santos Nascimento,000.836.852-00,2013-03-20,M,TURMA038,FII,Ensino Fundamental II,9º Ano,Tarde,Ativo,2026
ALU00837,Carlos Gomes Santos,000.837.859-00,2013-08-11,F,TURMA038,FII,Ensino Fundamental II,9º Ano,Tarde,Ativo,2026
ALU00838,Ana Gomes Mendes,000.838.866-00,2011-02-09,F,TURMA038,FII,Ensino Fundamental II,9º Ano,Tarde,Ativo,2026
ALU00839,Camila Silva Almeida,000.839.873-00,2011-12-12,F,TURMA038,FII,Ensino Fundamental II,9º Ano,Tarde,Ativo,2026
ALU00840,Lucas Martins Oliveira,000.840.880-00,2013-01-26,M,TURMA038,FII,Ensino Fundamental II,9º Ano,Tarde,Ativo,2026
ALU00841,Miguel Lima Silva,000.841.887-00,2011-05-26,F,TURMA038,FII,Ensino Fundamental II,9º Ano,Tarde,Ativo,2026
ALU00842,Gabriel Pereira Lima,000.842.894-00,2012-12-25,F,TURMA038,FII,Ensino Fundamental II,9º Ano,Tarde,Ativo,2026
ALU00843,Larissa Almeida Dias,000.843.901-00,2014-08-02,M,TURMA038,FII,Ensino Fundamental II,9º Ano,Tarde,Ativo,2026
ALU00844,Fernanda Almeida Souza,000.844.908-00,2012-10-26,M,TURMA038,FII,Ensino Fundamental II,9º Ano,Tarde,Ativo,2026
ALU00845,Mariana Nascimento Ramos,000.845.915-00,2012-11-17,F,TURMA038,FII,Ensino Fundamental II,9º Ano,Tarde,Ativo,2026
ALU00846,Larissa Santos Costa,000.846.922-00,2011-11-05,M,TURMA038,FII,Ensino Fundamental II,9º Ano,Tarde,Ativo,2026
ALU00847,Isabela Lima Fernandes,000.847.929-00,2014-06-15,F,TURMA038,FII,Ensino Fundamental II,9º Ano,Tarde,Ativo,2026
ALU00848,Rafael Costa Carvalho,000.848.936-00,2014-05-27,M,TURMA038,FII,Ensino Fundamental II,9º Ano,Tarde,Ativo,2026
ALU00849,Lucas Moreira Nascimento,000.849.943-00,2011-01-14,M,TURMA038,FII,Ensino Fundamental II,9º Ano,Tarde,Ativo,2026
ALU00850,Sofia Nascimento Martins,000.850.950-00,2014-09-19,F,TURMA038,FII,Ensino Fundamental II,9º Ano,Tarde,Ativo,2026
ALU00851,Beatriz Carvalho Dias,000.851.957-00,2011-06-04,F,TURMA038,FII,Ensino Fundamental II,9º Ano,Tarde,Ativo,2026
ALU00852,João Mendes Mendes,000.852.964-00,2014-07-24,M,TURMA038,FII,Ensino Fundamental II,9º Ano,Tarde,Ativo,2026
ALU00853,Fernanda Santos Almeida,000.853.971-00,2014-04-03,M,TURMA038,FII,Ensino Fundamental II,9º Ano,Tarde,Ativo,2026
ALU00854,Carlos Carvalho Rocha,000.854.978-00,2013-12-31,F,TURMA038,FII,Ensino Fundamental II,9º Ano,Tarde,Ativo,2026
ALU00855,João Carvalho Oliveira,000.855.985-00,2011-09-06,M,TURMA038,FII,Ensino Fundamental II,9º Ano,Tarde,Ativo,2026
ALU00856,Rafael Lima Gomes,000.856.992-00,2011-06-29,F,TURMA038,FII,Ensino Fundamental II,9º Ano,Tarde,Ativo,2026
ALU00857,Julia Costa Lima,000.857.999-00,2013-02-01,M,TURMA039,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00858,Larissa Mendes Costa,000.858.006-00,2011-04-12,F,TURMA039,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00859,Bruno Moreira Martins,000.859.013-00,2011-03-11,F,TURMA039,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00860,Lucas Mendes Oliveira,000.860.020-00,2011-07-30,M,TURMA039,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00861,Bruno Mendes Fernandes,000.861.027-00,2013-09-07,F,TURMA039,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00862,Vinicius Barbosa Nascimento,000.862.034-00,2013-10-23,M,TURMA039,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00863,Rafael Oliveira Pereira,000.863.041-00,2011-05-01,M,TURMA039,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00864,Thiago Martins Oliveira,000.864.048-00,2014-09-08,F,TURMA039,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00865,Helena Silva Rocha,000.865.055-00,2012-03-04,F,TURMA039,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00866,João Almeida Santos,000.866.062-00,2014-12-11,M,TURMA039,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00867,Thiago Barbosa Dias,000.867.069-00,2011-03-22,M,TURMA039,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00868,Vinicius Fernandes Ramos,000.868.076-00,2012-07-07,F,TURMA039,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00869,Helena Santos Nascimento,000.869.083-00,2012-07-14,F,TURMA039,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00870,Sofia Pereira Martins,000.870.090-00,2012-11-15,F,TURMA039,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00871,Eduardo Santos Nascimento,000.871.097-00,2013-06-28,M,TURMA039,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00872,Rafael Moreira Mendes,000.872.104-00,2013-04-25,F,TURMA039,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00873,Isabela Dias Fernandes,000.873.111-00,2011-10-02,F,TURMA039,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00874,Valentina Dias Almeida,000.874.118-00,2012-12-23,F,TURMA039,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00875,Sofia Ramos Nascimento,000.875.125-00,2012-04-07,F,TURMA039,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00876,Daniel Almeida Mendes,000.876.132-00,2012-04-22,M,TURMA039,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00877,Camila Almeida Silva,000.877.139-00,2013-01-19,M,TURMA039,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00878,Carlos Dias Rocha,000.878.146-00,2011-04-27,F,TURMA039,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00879,Lucas Gomes Moreira,000.879.153-00,2011-09-03,F,TURMA039,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00880,Isabela Oliveira Oliveira,000.880.160-00,2013-05-12,M,TURMA039,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00881,Eduardo Lima Almeida,000.881.167-00,2013-03-14,F,TURMA039,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00882,Mateus Rocha Martins,000.882.174-00,2011-01-29,F,TURMA039,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00883,Sofia Ramos Souza,000.883.181-00,2013-02-23,M,TURMA039,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00884,Ana Rocha Martins,000.884.188-00,2014-08-20,M,TURMA039,FII,Ensino Fundamental II,8º Ano,Manhã,Ativo,2026
ALU00885,Valentina Moreira Almeida,000.885.195-00,2011-06-30,F,TURMA040,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00886,Thiago Costa Gomes,000.886.202-00,2012-03-14,F,TURMA040,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00887,Julia Costa Silva,000.887.209-00,2014-12-05,M,TURMA040,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00888,Gabriel Gomes Rocha,000.888.216-00,2013-07-06,M,TURMA040,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00889,Thiago Dias Silva,000.889.223-00,2013-06-14,F,TURMA040,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00890,Camila Nascimento Barbosa,000.890.230-00,2014-09-12,M,TURMA040,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00891,Vinicius Nascimento Rocha,000.891.237-00,2013-11-24,F,TURMA040,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00892,Carlos Nascimento Ramos,000.892.244-00,2013-07-01,M,TURMA040,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00893,Camila Martins Costa,000.893.251-00,2012-11-07,M,TURMA040,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00894,Isabela Silva Ramos,000.894.258-00,2012-11-08,F,TURMA040,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00895,Fernanda Carvalho Carvalho,000.895.265-00,2012-01-02,M,TURMA040,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00896,Daniel Martins Dias,000.896.272-00,2012-07-04,M,TURMA040,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00897,Fernanda Ramos Mendes,000.897.279-00,2014-08-20,F,TURMA040,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00898,Mateus Almeida Barbosa,000.898.286-00,2011-04-04,F,TURMA040,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00899,João Moreira Lima,000.899.293-00,2012-10-06,M,TURMA040,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00900,Fernanda Silva Martins,000.900.300-00,2011-04-26,M,TURMA040,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00901,Sofia Lima Santos,000.901.307-00,2011-03-30,M,TURMA040,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00902,João Almeida Lima,000.902.314-00,2012-02-24,F,TURMA040,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00903,Valentina Silva Oliveira,000.903.321-00,2012-12-05,M,TURMA040,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00904,Julia Gomes Lima,000.904.328-00,2011-05-28,F,TURMA040,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00905,Beatriz Pereira Lima,000.905.335-00,2014-06-20,M,TURMA040,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00906,Carlos Almeida Rocha,000.906.342-00,2012-09-05,M,TURMA040,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00907,Sofia Dias Souza,000.907.349-00,2011-01-05,M,TURMA040,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00908,Isabela Nascimento Nascimento,000.908.356-00,2011-05-18,M,TURMA040,FII,Ensino Fundamental II,6º Ano,Manhã,Ativo,2026
ALU00909,Isabela Lima Gomes,000.909.363-00,2008-02-08,M,TURMA041,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU00910,Gabriel Carvalho Carvalho,000.910.370-00,2008-11-30,F,TURMA041,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU00911,Bruno Gomes Dias,000.911.377-00,2009-03-21,M,TURMA041,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU00912,Sofia Souza Gomes,000.912.384-00,2008-02-22,M,TURMA041,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU00913,Thiago Costa Costa,000.913.391-00,2008-09-19,M,TURMA041,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU00914,Carlos Martins Santos,000.914.398-00,2010-08-25,M,TURMA041,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU00915,Larissa Lima Santos,000.915.405-00,2009-02-25,F,TURMA041,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU00916,Eduardo Nascimento Nascimento,000.916.412-00,2010-09-06,M,TURMA041,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU00917,Lucas Mendes Almeida,000.917.419-00,2009-09-29,F,TURMA041,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU00918,Daniel Fernandes Carvalho,000.918.426-00,2008-12-26,F,TURMA041,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU00919,Vinicius Souza Lima,000.919.433-00,2010-11-13,F,TURMA041,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU00920,Daniel Fernandes Souza,000.920.440-00,2010-03-13,F,TURMA041,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU00921,Larissa Carvalho Ramos,000.921.447-00,2010-11-29,F,TURMA041,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU00922,Daniel Pereira Lima,000.922.454-00,2008-09-01,M,TURMA041,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU00923,Camila Dias Moreira,000.923.461-00,2010-11-05,F,TURMA041,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU00924,Fernanda Dias Dias,000.924.468-00,2009-04-13,F,TURMA041,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU00925,Fernanda Costa Nascimento,000.925.475-00,2008-02-18,M,TURMA041,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU00926,Daniel Mendes Barbosa,000.926.482-00,2008-06-06,F,TURMA041,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU00927,Eduardo Gomes Ramos,000.927.489-00,2008-01-19,M,TURMA041,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU00928,Julia Pereira Almeida,000.928.496-00,2009-01-09,M,TURMA041,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU00929,Julia Pereira Rocha,000.929.503-00,2008-06-06,F,TURMA041,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU00930,Valentina Almeida Pereira,000.930.510-00,2010-10-13,F,TURMA041,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU00931,Valentina Carvalho Santos,000.931.517-00,2009-10-25,F,TURMA041,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU00932,Carlos Barbosa Souza,000.932.524-00,2008-09-28,M,TURMA042,EM,Ensino Médio,1ª Série,Tarde,Ativo,2026
ALU00933,Helena Rocha Santos,000.933.531-00,2008-05-30,F,TURMA042,EM,Ensino Médio,1ª Série,Tarde,Ativo,2026
ALU00934,Bruno Silva Martins,000.934.538-00,2010-08-22,F,TURMA042,EM,Ensino Médio,1ª Série,Tarde,Ativo,2026
ALU00935,Lucas Dias Ramos,000.935.545-00,2008-11-14,M,TURMA042,EM,Ensino Médio,1ª Série,Tarde,Ativo,2026
ALU00936,Isabela Barbosa Oliveira,000.936.552-00,2010-01-16,M,TURMA042,EM,Ensino Médio,1ª Série,Tarde,Ativo,2026
ALU00937,Miguel Nascimento Carvalho,000.937.559-00,2009-12-08,M,TURMA042,EM,Ensino Médio,1ª Série,Tarde,Ativo,2026
ALU00938,Eduardo Fernandes Pereira,000.938.566-00,2008-07-14,M,TURMA042,EM,Ensino Médio,1ª Série,Tarde,Ativo,2026
ALU00939,Isabela Santos Santos,000.939.573-00,2008-06-05,M,TURMA042,EM,Ensino Médio,1ª Série,Tarde,Ativo,2026
ALU00940,Helena Moreira Rocha,000.940.580-00,2008-03-23,M,TURMA042,EM,Ensino Médio,1ª Série,Tarde,Ativo,2026
